"CustomerID";"FDP_Date";"FDP_Time";"FDPd";"REGdFDP";"BrandID";"CompID"
5026561;"11/11/2018";1024;1031.9167;4;4;2
5026618;"03/02/2019";843;948.0417;88;4;2
5026641;"07/11/2018";593;1036.2083;0;4;2
5026678;"14/11/2018";1102;1028.8333;7;4;18
5026740;"07/11/2018";707;1036.125;0;4;2
5026750;"07/11/2018";766;1036.0833;0;4;2
5026763;"07/11/2018";725;1036.125;0;4;18
5026795;"07/11/2018";829;1036.0417;0;4;18
5026808;"08/11/2018";775;1035.0833;1;5;2
5026842;"07/11/2018";782;1036.0833;0;4;2
5026894;"07/11/2018";849;1036.0417;0;4;2
5026903;"07/11/2018";898;1036.0;0;4;2
5026923;"21/01/2019";782;961.0833;75;4;2
5026925;"12/11/2018";1007;1030.9167;5;4;2
5026932;"08/11/2018";851;1035.0417;1;4;2
5026936;"09/11/2018";307;1034.4167;2;4;2
5026938;"07/11/2018";932;1035.9583;0;4;2
5026952;"09/11/2018";807;1034.0417;2;4;2
5026970;"07/11/2018";1039;1035.875;0;4;2
5026983;"15/11/2018";765;1028.0833;8;4;2
5026984;"12/11/2018";772;1031.0833;5;4;2
5027032;"12/12/2018";896;1001.0;35;4;2
5027056;"15/01/2019";679;967.125;69;4;2
5027062;"08/11/2018";953;1034.9583;1;4;2
5027094;"13/11/2018";750;1030.0833;5;4;2
5027131;"08/11/2018";547;1035.25;0;4;2
5027135;"08/11/2018";1144;1034.8333;0;5;2
5027154;"31/05/2019";101;831.5417;204;4;2
5027182;"27/12/2018";1012;985.9167;49;4;2
5027224;"08/11/2018";1091;1034.875;0;4;2
5027227;"08/11/2018";980;1034.9167;0;4;2
5027230;"08/11/2018";932;1034.9583;0;4;2
5027251;"27/11/2018";814;1016.0417;19;4;2
5027269;"08/11/2018";1025;1034.9167;0;4;2
5027292;"08/11/2018";1028;1034.9167;0;4;2
5027330;"08/11/2018";1125;1034.8333;0;4;2
5027341;"08/11/2018";1232;1034.75;0;4;18
5027344;"11/12/2018";668;1002.1667;33;4;2
5027509;"12/11/2018";845;1031.0417;3;4;2
5027556;"15/11/2018";926;1027.9583;6;4;2
5027588;"09/11/2018";953;1033.9583;0;4;2
5027780;"09/11/2018";831;1034.0417;0;4;2
5027808;"25/12/2018";944;987.9583;46;4;2
5027841;"05/08/2020";724;399.125;635;3;2
5027860;"12/11/2018";776;1031.0833;3;4;2
5027934;"03/06/2019";901;828.0;206;4;2
5028098;"09/11/2018";748;1034.0833;0;4;2
5028212;"28/11/2018";576;1015.2083;19;4;2
5028314;"22/11/2018";861;1021.0;13;4;2
5028321;"16/11/2018";886;1027.0;7;4;18
5028352;"22/11/2018";997;1020.9167;13;4;2
5028385;"10/11/2018";843;1033.0417;1;4;2
5028413;"04/02/2019";935;946.9583;87;4;2
5028461;"14/04/2019";873;878.0;156;4;2
5028468;"09/11/2018";1215;1033.75;0;4;2
5028536;"25/06/2019";776;806.0833;228;4;2
5028540;"22/01/2020";734;595.125;438;4;2
5028673;"18/12/2018";865;995.0;38;4;2
5028703;"20/11/2018";620;1023.1667;10;4;2
5028785;"21/12/2018";821;992.0417;41;4;2
5028811;"19/11/2018";302;1024.4167;9;4;2
5028906;"10/11/2018";893;1033.0;0;4;2
5028914;"10/11/2018";699;1033.125;0;4;2
5028944;"13/06/2019";1045;817.875;215;3;2
5028957;"10/11/2018";655;1033.1667;0;4;18
5029042;"13/11/2018";755;1030.0833;3;4;2
5029074;"13/11/2018";756;1030.0833;3;4;2
5029083;"14/11/2018";749;1029.0833;4;4;2
5029141;"28/11/2018";979;1014.9167;18;4;2
5029363;"12/11/2018";539;1031.25;2;4;2
5029374;"21/11/2018";1009;1021.9167;11;3;2
5029471;"27/11/2018";856;1016.0;16;4;2
5029540;"11/11/2018";799;1032.0417;0;4;2
5029621;"15/10/2020";989;327.9167;704;4;2
5029667;"06/02/2019";906;945.0;87;4;2
5029733;"11/11/2018";1233;1031.75;0;4;2
5029784;"11/11/2018";1127;1031.8333;0;4;2
5029798;"12/11/2018";608;1031.2083;1;4;18
5029850;"11/11/2018";649;1032.1667;0;4;2
5029854;"11/11/2018";659;1032.1667;0;4;2
5029874;"28/11/2018";1086;1014.875;17;4;2
5029891;"11/11/2018";812;1032.0417;0;4;2
5029915;"11/11/2018";1130;1031.8333;0;4;2
5029927;"25/09/2019";1037;713.875;318;4;2
5029954;"11/11/2018";751;1032.0833;0;4;2
5029957;"11/11/2018";712;1032.125;0;4;2
5030040;"11/11/2018";873;1032.0;0;4;2
5030065;"11/11/2018";932;1031.9583;0;4;2
5030094;"12/11/2018";604;1031.2083;1;4;2
5030111;"13/11/2018";1138;1029.8333;2;4;2
5030118;"13/11/2018";1140;1029.8333;2;4;2
5030127;"14/11/2018";570;1029.2083;3;4;18
5030169;"15/11/2018";611;1028.2083;4;4;2
5030189;"16/11/2018";924;1026.9583;4;4;2
5030247;"22/05/2019";575;840.2083;191;4;2
5030363;"12/11/2018";625;1031.1667;0;4;2
5030377;"15/04/2019";1146;876.8333;154;4;2
5030379;"13/11/2018";600;1030.2083;1;4;2
5030403;"31/07/2019";934;769.9583;261;3;2
5030404;"12/11/2018";727;1031.125;0;4;2
5030470;"12/11/2018";761;1031.0833;0;4;2
5030492;"22/11/2018";581;1021.2083;10;3;2
5030511;"27/01/2019";879;955.0;76;4;2
5030518;"12/11/2018";829;1031.0417;0;4;2
5030525;"12/11/2018";796;1031.0417;0;4;2
5030545;"27/11/2018";825;1016.0417;15;4;2
5030593;"13/11/2018";1007;1029.9167;1;4;2
5030669;"12/11/2018";1208;1030.7917;0;4;2
5030693;"12/11/2018";1066;1030.875;0;3;18
5030695;"12/11/2018";1070;1030.875;0;4;2
5030703;"13/11/2018";968;1029.9583;1;4;2
5030730;"18/11/2018";1039;1024.875;6;4;2
5030739;"12/11/2018";1218;1030.75;0;4;2
5030745;"28/11/2018";570;1015.2083;16;5;12
5030762;"06/12/2018";994;1006.9167;24;4;2
5030770;"16/12/2018";752;997.0833;34;4;2
5030857;"18/11/2018";1207;1024.7917;5;4;2
5030912;"13/11/2018";498;1030.25;0;4;2
5030928;"13/11/2018";562;1030.2083;0;4;2
5030983;"23/10/2019";941;685.9583;344;4;2
5030996;"05/11/2019";720;673.125;357;4;2
5031004;"13/11/2018";620;1030.1667;0;4;18
5031025;"28/11/2018";665;1015.1667;15;4;2
5031060;"13/11/2018";716;1030.125;0;4;2
5031074;"13/11/2018";747;1030.0833;0;4;2
5031098;"17/12/2018";1053;995.875;34;4;2
5031106;"13/11/2018";831;1030.0417;0;4;2
5031172;"13/11/2018";1087;1029.875;0;4;2
5031267;"15/11/2018";562;1028.2083;1;4;18
5031317;"15/11/2018";953;1027.9583;1;4;2
5031346;"14/11/2018";557;1029.2083;0;4;2
5031348;"15/11/2018";754;1028.0833;1;4;2
5031351;"14/11/2018";591;1029.2083;0;4;2
5031394;"20/11/2018";751;1023.0833;6;3;2
5031406;"18/11/2018";665;1025.1667;4;4;2
5031415;"14/11/2018";748;1029.0833;0;4;2
5031430;"14/11/2018";791;1029.0833;0;4;2
5031456;"15/11/2018";793;1028.0833;1;4;2
5031471;"14/11/2018";968;1028.9583;0;4;2
5031485;"14/11/2018";1007;1028.9167;0;4;2
5031502;"14/11/2018";1064;1028.875;0;4;2
5031505;"14/11/2018";1021;1028.9167;0;4;2
5031529;"06/12/2018";816;1007.0417;22;4;2
5031629;"14/11/2018";1271;1028.75;0;4;2
5031653;"28/11/2018";1018;1014.9167;14;4;2
5031670;"18/11/2018";675;1025.125;3;4;2
5031685;"26/09/2019";1130;712.8333;315;4;2
5031686;"17/11/2018";724;1026.125;2;4;2
5031739;"18/11/2018";917;1024.9583;3;4;2
5031749;"15/11/2018";1102;1027.8333;0;4;2
5031756;"21/11/2018";674;1022.1667;6;4;2
5031774;"15/11/2018";541;1028.25;0;4;2
5031796;"15/11/2018";614;1028.2083;0;4;2
5031803;"15/11/2018";779;1028.0833;0;4;2
5031819;"18/11/2018";620;1025.1667;3;4;2
5031837;"15/11/2018";794;1028.0833;0;4;2
5031858;"19/11/2018";644;1024.1667;4;4;2
5031870;"26/11/2018";810;1017.0417;11;4;2
5031875;"18/11/2018";987;1024.9167;3;4;2
5031879;"09/12/2018";851;1004.0417;24;4;2
5031884;"15/11/2018";890;1028.0;0;4;2
5031955;"19/11/2018";746;1024.0833;4;4;2
5032011;"15/11/2018";1151;1027.8333;0;4;2
5032044;"29/04/2019";601;863.2083;165;4;2
5032045;"29/11/2018";12;1014.625;14;4;2
5032088;"18/12/2018";904;995.0;32;4;2
5032127;"16/11/2018";1076;1026.875;0;4;2
5032165;"23/09/2019";929;715.9583;311;4;2
5032205;"16/11/2018";827;1027.0417;0;4;2
5032301;"16/11/2018";945;1026.9583;0;4;2
5032315;"21/11/2018";961;1021.9583;5;4;2
5032317;"18/11/2018";720;1025.125;2;4;2
5032359;"19/11/2018";877;1024.0;3;4;18
5032394;"19/11/2018";923;1023.9583;3;4;2
5032498;"18/11/2018";1269;1024.75;1;4;2
5032511;"20/11/2018";977;1022.9167;3;3;2
5032539;"30/04/2019";595;862.2083;164;4;2
5032578;"25/11/2018";924;1017.9583;8;4;2
5032631;"19/11/2018";568;1024.2083;2;4;2
5032641;"20/11/2018";930;1022.9583;3;4;2
5032645;"23/12/2018";583;990.2083;36;4;2
5032655;"04/12/2018";1117;1008.8333;17;4;2
5032661;"22/11/2018";619;1021.1667;5;4;2
5032674;"11/12/2018";770;1002.0833;24;4;2
5032677;"17/11/2018";917;1025.9583;0;4;2
5032707;"08/04/2020";844;518.0417;508;3;2
5032735;"18/11/2018";1019;1024.9167;1;4;2
5032772;"18/11/2018";790;1025.0833;1;4;2
5032793;"18/11/2018";1055;1024.875;1;4;2
5032827;"18/11/2018";947;1024.9583;0;4;2
5032829;"18/11/2018";755;1025.0833;0;4;2
5032876;"18/11/2018";910;1025.0;0;4;2
5032901;"20/12/2018";993;992.9167;32;4;2
5032908;"22/11/2018";837;1021.0417;4;4;2
5032932;"18/11/2018";843;1025.0417;0;4;2
5032934;"18/11/2018";1316;1024.7083;0;4;2
5032936;"18/11/2018";721;1025.125;0;4;2
5032945;"18/11/2018";723;1025.125;0;4;18
5032949;"10/12/2018";1056;1002.875;22;4;2
5032988;"25/11/2018";611;1018.2083;7;4;2
5033005;"26/11/2018";770;1017.0833;8;4;2
5033011;"18/11/2018";942;1024.9583;0;4;2
5033046;"18/11/2018";700;1025.125;0;4;2
5033060;"26/11/2018";584;1017.2083;8;3;2
5033063;"18/11/2018";829;1025.0417;0;4;2
5033105;"21/11/2018";554;1022.25;3;4;2
5033116;"19/11/2018";752;1024.0833;1;4;2
5033147;"18/11/2018";912;1025.0;0;4;18
5033149;"26/11/2018";838;1017.0417;8;4;2
5033160;"18/11/2018";1048;1024.875;0;4;2
5033169;"11/01/2019";893;971.0;54;4;2
5033175;"18/11/2018";1008;1024.9167;0;4;2
5033181;"07/03/2019";767;916.0833;109;4;2
5033197;"19/11/2018";887;1024.0;1;4;18
5033212;"18/11/2018";1059;1024.875;0;4;2
5033219;"18/11/2018";1101;1024.8333;0;4;2
5033229;"19/11/2018";612;1024.2083;1;4;2
5033260;"19/11/2018";1162;1023.7917;1;4;2
5033279;"03/12/2018";903;1010.0;15;4;2
5033294;"28/11/2018";575;1015.2083;10;4;2
5033437;"07/10/2019";717;702.125;322;4;2
5033459;"26/11/2018";675;1017.125;7;4;2
5033461;"19/11/2018";679;1024.125;0;4;18
5033463;"19/11/2018";776;1024.0833;0;4;2
5033466;"20/11/2018";529;1023.25;1;4;2
5033481;"28/11/2018";637;1015.1667;9;4;2
5033530;"27/12/2018";651;986.1667;38;4;2
5033553;"21/11/2018";904;1022.0;2;4;2
5033666;"19/11/2018";975;1023.9167;0;4;2
5033702;"20/11/2018";1009;1022.9167;1;4;2
5033735;"19/11/2018";1047;1023.875;0;4;2
5033776;"19/11/2018";1248;1023.75;0;4;2
5033791;"19/11/2018";1127;1023.8333;0;5;2
5033796;"19/11/2018";1138;1023.8333;0;4;2
5033861;"19/11/2018";1199;1023.7917;0;4;18
5033883;"22/11/2018";997;1020.9167;3;4;2
5033887;"22/11/2018";580;1021.2083;3;4;2
5033893;"20/11/2018";1235;1022.75;1;4;2
5034028;"26/11/2018";628;1017.1667;6;4;2
5034048;"21/11/2018";742;1022.0833;1;4;2
5034053;"20/11/2018";928;1022.9583;0;4;2
5034195;"16/12/2018";671;997.1667;26;3;2
5034197;"27/11/2018";1054;1015.875;7;3;2
5034210;"20/11/2018";580;1023.2083;0;4;2
5034227;"20/11/2018";658;1023.1667;0;4;2
5034228;"20/11/2018";757;1023.0833;0;4;2
5034231;"20/11/2018";927;1022.9583;0;4;2
5034245;"27/02/2019";779;924.0833;99;4;2
5034280;"21/01/2019";1394;960.6667;62;4;2
5034281;"20/11/2018";695;1023.125;0;4;2
5034447;"20/11/2018";877;1023.0;0;4;2
5034464;"20/11/2018";921;1022.9583;0;4;2
5034466;"21/11/2018";714;1022.125;1;4;2
5034491;"26/11/2018";665;1017.1667;6;4;2
5034518;"20/11/2018";1438;1022.625;0;4;2
5034536;"21/11/2018";494;1022.2917;1;4;2
5034537;"21/11/2018";890;1022.0;1;4;2
5034564;"20/11/2018";1078;1022.875;0;4;2
5034581;"20/11/2018";1102;1022.8333;0;4;2
5034598;"20/11/2018";1108;1022.8333;0;4;18
5034642;"24/05/2020";757;472.0833;551;4;2
5034731;"03/12/2018";1000;1009.9167;12;4;2
5034742;"22/11/2018";1091;1020.875;1;3;2
5034855;"27/11/2018";792;1016.0833;6;4;2
5034857;"23/09/2020";994;349.9167;672;3;2
5034905;"21/11/2018";593;1022.2083;0;4;18
5034907;"06/01/2019";828;976.0417;46;4;2
5034908;"24/01/2019";805;958.0417;64;4;2
5034912;"04/10/2020";914;339.0;683;3;2
5034921;"09/12/2018";802;1004.0417;18;4;2
5034929;"21/11/2018";635;1022.1667;0;4;2
5034958;"22/11/2018";1058;1020.875;1;4;2
5035033;"08/04/2019";635;884.1667;138;4;2
5035070;"25/11/2018";834;1018.0417;4;4;2
5035076;"21/11/2018";798;1022.0417;0;4;18
5035080;"21/11/2018";803;1022.0417;0;4;2
5035089;"17/12/2018";652;996.1667;26;4;2
5035099;"22/11/2018";690;1021.125;1;4;2
5035105;"21/11/2018";856;1022.0;0;4;2
5035108;"21/11/2018";1085;1021.875;0;4;2
5035145;"29/11/2018";791;1014.0833;8;4;2
5035178;"14/12/2018";35;999.5833;23;4;2
5035179;"21/11/2018";1324;1021.7083;0;4;2
5035246;"14/04/2020";1053;511.875;510;4;2
5035340;"04/12/2019";1347;643.6667;378;4;2
5035390;"27/11/2018";1051;1015.875;6;4;2
5035570;"26/11/2018";913;1017.0;4;4;2
5035606;"22/11/2018";524;1021.25;0;4;2
5035675;"22/11/2018";756;1021.0833;0;4;2
5035681;"22/11/2018";614;1021.2083;0;4;2
5035713;"22/11/2018";1273;1020.75;0;4;2
5035717;"22/11/2018";713;1021.125;0;4;2
5035728;"29/11/2018";594;1014.2083;7;4;2
5035799;"28/11/2018";572;1015.2083;6;4;2
5035828;"27/11/2018";1096;1015.8333;5;4;2
5035840;"22/11/2018";974;1020.9583;0;4;2
5035899;"22/11/2018";1085;1020.875;0;4;2
5035933;"15/08/2019";121;755.5417;266;4;2
5035957;"27/11/2018";1281;1015.7083;5;4;2
5036028;"29/11/2018";994;1013.9167;6;4;2
5036050;"13/12/2018";776;1000.0833;20;4;2
5036065;"20/12/2018";612;993.2083;27;4;2
5036176;"29/11/2018";881;1014.0;6;4;2
5036189;"10/10/2019";911;699.0;321;4;2
5036198;"09/12/2018";573;1004.2083;16;4;2
5036214;"23/11/2018";732;1020.125;0;4;2
5036304;"29/11/2018";1029;1013.9167;6;4;2
5036322;"03/12/2018";831;1010.0417;10;4;2
5036325;"05/12/2018";1044;1007.875;12;4;2
5036481;"03/12/2018";988;1009.9167;10;4;2
5036574;"25/11/2018";606;1018.2083;1;4;2
5036591;"25/11/2018";633;1018.1667;1;3;2
5036671;"11/12/2018";857;1002.0;17;4;2
5036715;"27/11/2018";566;1016.2083;3;4;2
5036813;"25/11/2018";1151;1017.8333;1;4;2
5036851;"25/11/2018";898;1018.0;1;4;2
5036895;"28/11/2018";1103;1014.8333;4;4;2
5036930;"08/01/2021";41;243.5833;776;5;2
5037075;"28/09/2019";633;711.1667;308;4;2
5037276;"25/11/2018";502;1018.25;0;4;2
5037284;"25/11/2018";1018;1017.9167;0;4;2
5037310;"25/11/2018";1074;1017.875;0;4;2
5037394;"25/11/2018";769;1018.0833;0;4;2
5037427;"25/11/2018";800;1018.0417;0;4;2
5037443;"25/11/2018";730;1018.125;0;4;2
5037470;"25/11/2018";824;1018.0417;0;4;2
5037591;"02/12/2018";820;1011.0417;7;4;2
5037597;"26/11/2018";585;1017.2083;1;4;2
5037676;"04/12/2018";924;1008.9583;9;4;2
5037699;"29/11/2018";605;1014.2083;4;4;2
5037755;"08/04/2019";1141;883.8333;134;4;2
5037792;"09/06/2019";833;822.0417;196;4;2
5037827;"30/11/2018";712;1013.125;5;4;2
5037856;"17/12/2018";857;996.0;22;4;2
5037888;"06/05/2019";624;856.1667;161;4;2
5037900;"06/12/2018";1096;1006.8333;10;4;2
5037917;"09/12/2018";856;1004.0;13;4;2
5037920;"13/01/2019";1055;968.875;48;4;18
5037928;"26/11/2018";1059;1016.875;0;4;2
5037960;"27/11/2018";585;1016.2083;1;4;2
5037971;"26/11/2018";350;1017.375;0;4;2
5037985;"28/11/2018";772;1015.0833;2;4;2
5038030;"26/11/2018";588;1017.2083;0;4;2
5038037;"02/12/2018";707;1011.125;6;4;2
5038057;"26/11/2018";785;1017.0833;0;4;18
5038058;"27/11/2018";620;1016.1667;1;4;2
5038141;"26/11/2018";740;1017.0833;0;4;18
5038144;"27/11/2018";744;1016.0833;1;4;2
5038199;"13/03/2019";570;910.2083;107;4;2
5038204;"26/11/2018";825;1017.0417;0;4;2
5038217;"26/11/2018";864;1017.0;0;4;2
5038224;"26/11/2018";861;1017.0;0;3;2
5038243;"26/11/2018";958;1016.9583;0;4;2
5038272;"07/01/2019";1065;974.875;42;4;2
5038325;"26/11/2018";954;1016.9583;0;4;2
5038341;"02/01/2020";1117;614.8333;402;4;2
5038364;"26/11/2018";1020;1016.9167;0;4;2
5038393;"26/11/2018";1082;1016.875;0;4;2
5038430;"12/01/2019";1155;969.7917;47;4;18
5038444;"28/11/2018";846;1015.0417;2;4;2
5038691;"26/12/2018";739;987.0833;29;4;2
5038700;"27/11/2018";896;1016.0;0;4;2
5038770;"27/11/2018";649;1016.1667;0;4;18
5038830;"29/11/2018";909;1014.0;2;4;2
5038834;"24/01/2019";622;958.1667;58;4;18
5038911;"27/11/2018";1011;1015.9167;0;4;2
5038944;"27/11/2018";904;1016.0;0;4;2
5038948;"27/11/2018";983;1015.9167;0;4;2
5038979;"27/11/2018";1015;1015.9167;0;4;18
5038999;"27/11/2018";1047;1015.875;0;3;2
5039009;"27/11/2018";1046;1015.875;0;4;18
5039021;"27/11/2018";1080;1015.875;0;4;18
5039051;"04/12/2018";634;1009.1667;6;4;2
5039069;"28/11/2018";563;1015.2083;0;4;2
5039095;"28/11/2018";739;1015.0833;0;4;18
5039110;"05/12/2018";922;1007.9583;7;4;2
5039122;"20/12/2018";745;993.0833;22;4;2
5039137;"28/11/2018";708;1015.125;0;4;18
5039138;"28/11/2018";705;1015.125;0;4;2
5039149;"28/11/2018";759;1015.0833;0;4;2
5039151;"28/11/2018";741;1015.0833;0;4;2
5039156;"28/11/2018";1147;1014.8333;0;4;2
5039161;"29/11/2018";561;1014.2083;1;4;2
5039177;"28/11/2018";1027;1014.9167;0;4;2
5039196;"29/11/2018";554;1014.25;1;4;2
5039200;"28/11/2018";801;1015.0417;0;4;2
5039231;"02/05/2019";732;860.125;155;4;2
5039234;"28/11/2018";851;1015.0417;0;4;2
5039277;"28/11/2018";1053;1014.875;0;4;18
5039289;"28/11/2018";933;1014.9583;0;3;2
5039294;"28/11/2018";936;1014.9583;0;4;2
5039302;"30/05/2019";857;832.0;183;4;2
5039327;"28/11/2018";1013;1014.9167;0;4;18
5039381;"07/08/2019";745;763.0833;252;4;2
5039419;"27/12/2018";1011;985.9167;29;4;2
5039429;"28/11/2018";1169;1014.7917;0;4;2
5039464;"30/11/2018";608;1013.2083;2;4;2
5039526;"29/11/2018";1028;1013.9167;0;4;18
5039641;"29/11/2018";606;1014.2083;0;4;2
5039731;"15/11/2019";204;663.4583;351;3;2
5039780;"29/11/2018";797;1014.0417;0;4;2
5039794;"30/11/2018";851;1013.0417;1;4;2
5039869;"29/11/2018";934;1013.9583;0;4;2
5039885;"29/11/2018";1075;1013.875;0;5;2
5039935;"05/12/2018";868;1008.0;6;4;2
5039968;"29/11/2018";1104;1013.8333;0;4;2
5040025;"30/11/2018";895;1013.0;1;4;2
5040050;"25/02/2019";587;926.2083;88;4;18
5040090;"03/12/2018";682;1010.125;3;4;2
5040101;"06/01/2019";788;976.0833;37;4;2
5040125;"14/02/2019";692;937.125;76;4;18
5040144;"02/12/2018";540;1011.25;2;4;2
5040199;"06/12/2018";838;1007.0417;6;4;2
5040208;"03/12/2018";884;1010.0;3;4;2
5040212;"01/12/2018";1011;1011.9167;1;4;2
5040254;"02/01/2019";1130;979.8333;33;4;2
5040341;"11/05/2019";922;850.9583;162;4;2
5040431;"02/12/2018";1033;1010.9167;2;4;2
5040464;"01/12/2018";947;1011.9583;1;4;2
5040493;"04/12/2018";875;1009.0;4;4;2
5040499;"02/12/2018";644;1011.1667;2;4;2
5040747;"03/12/2018";635;1010.1667;2;4;2
5040753;"02/12/2018";894;1011.0;1;4;2
5040762;"02/12/2018";970;1010.9583;1;4;2
5040815;"16/12/2018";1042;996.875;15;4;18
5040884;"11/06/2020";692;454.125;558;4;2
5040957;"09/12/2018";725;1004.125;8;4;2
5041103;"03/12/2018";568;1010.2083;1;4;18
5041161;"02/12/2018";768;1011.0833;0;4;2
5041203;"02/12/2018";998;1010.9167;0;4;2
5041240;"03/12/2018";810;1010.0417;1;4;2
5041254;"02/12/2018";817;1011.0417;0;4;2
5041302;"02/12/2018";936;1010.9583;0;4;2
5041305;"03/12/2018";912;1010.0;1;4;2
5041320;"19/12/2018";729;994.125;17;4;2
5041329;"09/01/2019";1084;972.875;38;4;2
5041336;"02/12/2018";919;1010.9583;0;4;2
5041361;"02/12/2018";991;1010.9167;0;4;2
5041364;"04/12/2018";750;1009.0833;2;4;2
5041447;"20/12/2018";961;992.9583;18;4;2
5041466;"27/12/2018";606;986.2083;25;3;2
5041488;"19/12/2018";904;994.0;17;4;2
5041520;"04/12/2018";660;1009.1667;2;4;2
5041686;"04/12/2018";1052;1008.875;1;4;2
5041729;"03/12/2018";741;1010.0833;0;4;2
5041740;"12/06/2019";767;819.0833;191;4;2
5041793;"03/12/2018";643;1010.1667;0;4;2
5041810;"03/12/2018";957;1009.9583;0;4;2
5041816;"03/12/2018";897;1010.0;0;4;2
5041820;"07/12/2018";1034;1005.9167;4;4;2
5041846;"28/11/2019";921;649.9583;360;4;2
5041890;"03/04/2019";664;889.1667;121;4;2
5041893;"03/12/2018";733;1010.125;0;4;2
5041902;"03/12/2018";755;1010.0833;0;4;2
5041907;"03/12/2018";1010;1009.9167;0;4;2
5041920;"03/12/2018";789;1010.0833;0;4;2
5041951;"05/12/2018";1028;1007.9167;2;4;2
5041955;"03/12/2018";798;1010.0417;0;4;2
5041956;"29/01/2019";905;953.0;57;4;2
5041999;"03/12/2018";1059;1009.875;0;4;12
5042101;"04/12/2018";621;1009.1667;1;4;2
5042114;"11/12/2018";714;1002.125;8;4;2
5042124;"04/12/2018";918;1008.9583;1;4;2
5042141;"05/12/2018";839;1008.0417;2;3;2
5042407;"10/12/2018";686;1003.125;6;5;2
5042466;"04/12/2018";946;1008.9583;0;4;2
5042470;"13/12/2018";573;1000.2083;9;3;2
5042537;"04/12/2018";615;1009.1667;0;4;2
5042542;"04/12/2018";622;1009.1667;0;4;2
5042572;"04/12/2018";773;1009.0833;0;4;2
5042598;"12/12/2018";653;1001.1667;8;4;2
5042665;"22/06/2020";1016;442.9167;566;4;2
5042670;"06/12/2018";606;1007.2083;2;4;2
5042697;"04/12/2018";767;1009.0833;0;4;2
5042713;"05/12/2018";658;1008.1667;1;4;2
5042715;"04/12/2018";770;1009.0833;0;4;2
5042735;"06/12/2018";698;1007.125;2;4;2
5042761;"30/07/2019";1127;770.8333;238;4;2
5042848;"05/02/2019";846;946.0417;63;3;2
5042859;"04/12/2018";940;1008.9583;0;4;2
5042866;"04/12/2018";946;1008.9583;0;4;18
5042874;"04/12/2018";913;1009.0;0;4;18
5042887;"06/12/2018";640;1007.1667;2;4;2
5042919;"10/12/2018";1189;1002.7917;6;4;2
5042932;"04/12/2018";1082;1008.875;0;4;2
5042938;"10/12/2018";915;1002.9583;6;4;2
5042968;"11/12/2018";961;1001.9583;7;4;2
5042995;"06/12/2018";880;1007.0;2;4;2
5043015;"04/12/2018";1069;1008.875;0;4;2
5043037;"15/05/2019";804;847.0417;162;3;2
5043091;"04/12/2018";1151;1008.8333;0;4;2
5043169;"07/12/2018";1242;1005.75;3;4;2
5043215;"19/03/2019";922;903.9583;105;4;2
5043318;"08/03/2019";721;915.125;93;4;2
5043320;"25/06/2019";1286;805.7083;202;4;18
5043354;"31/12/2018";782;982.0833;26;4;2
5043413;"17/12/2018";562;996.2083;12;4;2
5043416;"06/12/2018";624;1007.1667;1;4;2
5043426;"05/12/2018";732;1008.125;0;4;18
5043470;"06/12/2018";551;1007.25;1;4;2
5043555;"06/12/2018";590;1007.2083;1;4;2
5043565;"05/12/2018";713;1008.125;0;4;18
5043580;"05/12/2018";737;1008.0833;0;4;2
5043582;"06/12/2018";665;1007.1667;1;4;2
5043591;"05/12/2018";788;1008.0833;0;4;2
5043653;"07/12/2018";693;1006.125;2;4;2
5043660;"06/12/2018";927;1006.9583;1;4;2
5043697;"05/03/2019";601;918.2083;90;4;2
5043733;"05/12/2018";1115;1007.8333;0;4;2
5043738;"05/12/2018";850;1008.0417;0;4;2
5043744;"05/12/2018";1059;1007.875;0;4;2
5043783;"05/12/2018";921;1007.9583;0;4;18
5043793;"05/12/2018";945;1007.9583;0;4;2
5043803;"16/01/2019";956;965.9583;42;4;2
5043820;"05/12/2018";997;1007.9167;0;4;2
5043821;"03/01/2019";831;979.0417;29;4;2
5043868;"05/12/2018";1092;1007.875;0;4;2
5043904;"09/12/2018";914;1004.0;4;4;2
5044081;"09/12/2018";575;1004.2083;3;4;2
5044150;"12/12/2018";842;1001.0417;6;4;2
5044155;"03/01/2019";604;979.2083;28;4;2
5044185;"07/01/2019";764;975.0833;32;3;2
5044229;"10/07/2020";925;424.9583;582;4;2
5044237;"06/12/2018";746;1007.0833;0;4;2
5044268;"06/12/2018";727;1007.125;0;4;2
5044301;"06/12/2018";629;1007.1667;0;4;2
5044329;"06/12/2018";677;1007.125;0;4;2
5044395;"11/12/2018";798;1002.0417;5;4;2
5044400;"09/12/2018";602;1004.2083;3;4;2
5044404;"06/12/2018";759;1007.0833;0;4;2
5044445;"06/12/2018";766;1007.0833;0;4;2
5044453;"06/12/2018";828;1007.0417;0;4;2
5044454;"06/12/2018";802;1007.0417;0;4;2
5044490;"06/12/2018";819;1007.0417;0;3;2
5044498;"19/12/2018";1062;993.875;13;4;2
5044535;"10/12/2018";766;1003.0833;4;4;2
5044562;"06/12/2018";873;1007.0;0;4;18
5044565;"06/12/2018";1001;1006.9167;0;4;2
5044568;"06/12/2018";910;1007.0;0;4;2
5044671;"20/03/2019";838;903.0417;104;4;2
5044707;"10/12/2018";622;1003.1667;4;4;2
5044743;"11/12/2018";702;1002.125;5;4;2
